"","code_station","libelle_station","code_departement","libelle_departement","code_commune","libelle_commune","code_region","libelle_region","code_bassin","libelle_bassin","code_cours_eau","libelle_cours_eau","code_campagne","code_reseau","libelle_reseau","code_ecoulement","libelle_ecoulement","longitude","latitude","date_campagne","nombre_modalite_ecoulement","code_type_campagne","libelle_type_campagne","uri_reseau","etat_station","Annee"
"8978","I5170001","Sèves à Périers","50","Manche","50328","MILLIERES","28","Normandie","03","Seine-Normandie","I51-0410","La Seves","67371","0000000134","Onde OFB","1","Ecoulement visible",-1.429975207,49.179137407,2015-08-25,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2015
"8979","I5170001","Sèves à Périers","50","Manche","50328","MILLIERES","28","Normandie","03","Seine-Normandie","I51-0410","La Seves","67151","0000000134","Onde OFB","1","Ecoulement visible",-1.429975207,49.179137407,2015-07-20,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2015
"8980","I5170001","Sèves à Périers","50","Manche","50328","MILLIERES","28","Normandie","03","Seine-Normandie","I51-0410","La Seves","66981","0000000134","Onde OFB","1","Ecoulement visible",-1.429975207,49.179137407,2015-06-26,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2015
"8981","I5170001","Sèves à Périers","50","Manche","50328","MILLIERES","28","Normandie","03","Seine-Normandie","I51-0410","La Seves","66924","0000000134","Onde OFB","1","Ecoulement visible",-1.429975207,49.179137407,2015-05-26,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2015
"8982","I5170001","Sèves à Périers","50","Manche","50328","MILLIERES","28","Normandie","03","Seine-Normandie","I51-0410","La Seves","66150","0000000134","Onde OFB","1","Ecoulement visible",-1.429975207,49.179137407,2014-10-30,4,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2014
"8983","I5170001","Sèves à Périers","50","Manche","50328","MILLIERES","28","Normandie","03","Seine-Normandie","I51-0410","La Seves","65608","0000000134","Onde OFB","1","Ecoulement visible",-1.429975207,49.179137407,2014-09-29,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2014
"8984","I5170001","Sèves à Périers","50","Manche","50328","MILLIERES","28","Normandie","03","Seine-Normandie","I51-0410","La Seves","64714","0000000134","Onde OFB","1","Ecoulement visible",-1.429975207,49.179137407,2014-08-26,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2014
"8985","I5170001","Sèves à Périers","50","Manche","50328","MILLIERES","28","Normandie","03","Seine-Normandie","I51-0410","La Seves","64450","0000000134","Onde OFB","1","Ecoulement visible",-1.429975207,49.179137407,2014-07-25,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2014
"8986","I5170001","Sèves à Périers","50","Manche","50328","MILLIERES","28","Normandie","03","Seine-Normandie","I51-0410","La Seves","62913","0000000134","Onde OFB","1","Ecoulement visible",-1.429975207,49.179137407,2014-06-26,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2014
"8987","I5170001","Sèves à Périers","50","Manche","50328","MILLIERES","28","Normandie","03","Seine-Normandie","I51-0410","La Seves","62004","0000000134","Onde OFB","1","Ecoulement visible",-1.429975207,49.179137407,2014-05-23,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2014
"8988","I5170001","Sèves à Périers","50","Manche","50328","MILLIERES","28","Normandie","03","Seine-Normandie","I51-0410","La Seves","1125","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.429975207,49.179137407,2013-09-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2013
"8989","I5170001","Sèves à Périers","50","Manche","50328","MILLIERES","28","Normandie","03","Seine-Normandie","I51-0410","La Seves","1058","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.429975207,49.179137407,2013-08-13,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2013
"8990","I5170001","Sèves à Périers","50","Manche","50328","MILLIERES","28","Normandie","03","Seine-Normandie","I51-0410","La Seves","916","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.429975207,49.179137407,2013-07-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2013
"8991","I5170001","Sèves à Périers","50","Manche","50328","MILLIERES","28","Normandie","03","Seine-Normandie","I51-0410","La Seves","788","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.429975207,49.179137407,2013-06-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2013
"8992","I5170001","Sèves à Périers","50","Manche","50328","MILLIERES","28","Normandie","03","Seine-Normandie","I51-0410","La Seves","760","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.429975207,49.179137407,2013-05-27,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2013
"8993","I5170001","Sèves à Périers","50","Manche","50328","MILLIERES","28","Normandie","03","Seine-Normandie","I51-0410","La Seves","632","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.429975207,49.179137407,2012-09-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2012
"8994","I5170001","Sèves à Périers","50","Manche","50328","MILLIERES","28","Normandie","03","Seine-Normandie","I51-0410","La Seves","631","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.429975207,49.179137407,2012-08-27,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2012
"8995","I5170001","Sèves à Périers","50","Manche","50328","MILLIERES","28","Normandie","03","Seine-Normandie","I51-0410","La Seves","630","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.429975207,49.179137407,2012-07-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2012
"8996","I5170001","Sèves à Périers","50","Manche","50328","MILLIERES","28","Normandie","03","Seine-Normandie","I51-0410","La Seves","629","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.429975207,49.179137407,2012-06-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2012
"8997","I5170001","Sèves à Périers","50","Manche","50328","MILLIERES","28","Normandie","03","Seine-Normandie","I51-0410","La Seves","628","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.429975207,49.179137407,2012-05-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2012
"8998","I5210001","Meule à St Sauveur","50","Manche","50550","SAINT-SAUVEUR-LENDELIN","28","Normandie","03","Seine-Normandie","I5219000","La Meule","100401","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.43029572,49.117113935,2025-06-13,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2025
"8999","I5210001","Meule à St Sauveur","50","Manche","50550","SAINT-SAUVEUR-LENDELIN","28","Normandie","03","Seine-Normandie","I5219000","La Meule","99900","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.43029572,49.117113935,2025-05-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2025
"9000","I5210001","Meule à St Sauveur","50","Manche","50550","SAINT-SAUVEUR-LENDELIN","28","Normandie","03","Seine-Normandie","I5219000","La Meule","99350","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.43029572,49.117113935,2025-05-19,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2025
"9001","I5210001","Meule à St Sauveur","50","Manche","50550","SAINT-SAUVEUR-LENDELIN","28","Normandie","03","Seine-Normandie","I5219000","La Meule","99151","0000000134","Onde OFB","1","Ecoulement visible",-1.43029572,49.117113935,2025-04-25,4,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2025
"9002","I5210001","Meule à St Sauveur","50","Manche","50550","SAINT-SAUVEUR-LENDELIN","28","Normandie","03","Seine-Normandie","I5219000","La Meule","98805","0000000134","Onde OFB","1","Ecoulement visible",-1.43029572,49.117113935,2024-09-24,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2024
"9003","I5210001","Meule à St Sauveur","50","Manche","50550","SAINT-SAUVEUR-LENDELIN","28","Normandie","03","Seine-Normandie","I5219000","La Meule","98689","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.43029572,49.117113935,2024-08-27,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2024
"9004","I5210001","Meule à St Sauveur","50","Manche","50550","SAINT-SAUVEUR-LENDELIN","28","Normandie","03","Seine-Normandie","I5219000","La Meule","98525","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.43029572,49.117113935,2024-07-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2024
"9005","I5210001","Meule à St Sauveur","50","Manche","50550","SAINT-SAUVEUR-LENDELIN","28","Normandie","03","Seine-Normandie","I5219000","La Meule","98325","0000000134","Onde OFB","1","Ecoulement visible",-1.43029572,49.117113935,2024-06-25,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2024
"9006","I5210001","Meule à St Sauveur","50","Manche","50550","SAINT-SAUVEUR-LENDELIN","28","Normandie","03","Seine-Normandie","I5219000","La Meule","98200","0000000134","Onde OFB","1","Ecoulement visible",-1.43029572,49.117113935,2024-05-23,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2024
"9007","I5210001","Meule à St Sauveur","50","Manche","50550","SAINT-SAUVEUR-LENDELIN","28","Normandie","03","Seine-Normandie","I5219000","La Meule","97909","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.43029572,49.117113935,2023-09-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2023
"9008","I5210001","Meule à St Sauveur","50","Manche","50550","SAINT-SAUVEUR-LENDELIN","28","Normandie","03","Seine-Normandie","I5219000","La Meule","97810","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.43029572,49.117113935,2023-08-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2023
"9009","I5210001","Meule à St Sauveur","50","Manche","50550","SAINT-SAUVEUR-LENDELIN","28","Normandie","03","Seine-Normandie","I5219000","La Meule","97729","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.43029572,49.117113935,2023-08-11,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2023
"9010","I5210001","Meule à St Sauveur","50","Manche","50550","SAINT-SAUVEUR-LENDELIN","28","Normandie","03","Seine-Normandie","I5219000","La Meule","97616","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.43029572,49.117113935,2023-07-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2023
"9011","I5210001","Meule à St Sauveur","50","Manche","50550","SAINT-SAUVEUR-LENDELIN","28","Normandie","03","Seine-Normandie","I5219000","La Meule","97580","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.43029572,49.117113935,2023-07-10,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2023
"9012","I5210001","Meule à St Sauveur","50","Manche","50550","SAINT-SAUVEUR-LENDELIN","28","Normandie","03","Seine-Normandie","I5219000","La Meule","97545","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.43029572,49.117113935,2023-06-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2023
"9013","I5210001","Meule à St Sauveur","50","Manche","50550","SAINT-SAUVEUR-LENDELIN","28","Normandie","03","Seine-Normandie","I5219000","La Meule","97456","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.43029572,49.117113935,2023-06-12,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2023
"9014","I5210001","Meule à St Sauveur","50","Manche","50550","SAINT-SAUVEUR-LENDELIN","28","Normandie","03","Seine-Normandie","I5219000","La Meule","97384","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.43029572,49.117113935,2023-05-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2023
"9015","I5210001","Meule à St Sauveur","50","Manche","50550","SAINT-SAUVEUR-LENDELIN","28","Normandie","03","Seine-Normandie","I5219000","La Meule","97166","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.43029572,49.117113935,2023-04-24,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2023
"9016","I5210001","Meule à St Sauveur","50","Manche","50550","SAINT-SAUVEUR-LENDELIN","28","Normandie","03","Seine-Normandie","I5219000","La Meule","97107","0000000134","Onde OFB","1","Ecoulement visible",-1.43029572,49.117113935,2023-03-24,4,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2023
"9017","I5210001","Meule à St Sauveur","50","Manche","50550","SAINT-SAUVEUR-LENDELIN","28","Normandie","03","Seine-Normandie","I5219000","La Meule","96955","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.43029572,49.117113935,2022-11-08,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2022
"9018","I5210001","Meule à St Sauveur","50","Manche","50550","SAINT-SAUVEUR-LENDELIN","28","Normandie","03","Seine-Normandie","I5219000","La Meule","96889","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.43029572,49.117113935,2022-10-25,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2022
"9019","I5210001","Meule à St Sauveur","50","Manche","50550","SAINT-SAUVEUR-LENDELIN","28","Normandie","03","Seine-Normandie","I5219000","La Meule","96862","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.43029572,49.117113935,2022-10-11,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2022
"9020","I5210001","Meule à St Sauveur","50","Manche","50550","SAINT-SAUVEUR-LENDELIN","28","Normandie","03","Seine-Normandie","I5219000","La Meule","96788","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.43029572,49.117113935,2022-09-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2022
"9021","I5210001","Meule à St Sauveur","50","Manche","50550","SAINT-SAUVEUR-LENDELIN","28","Normandie","03","Seine-Normandie","I5219000","La Meule","96722","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.43029572,49.117113935,2022-09-09,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2022
"9022","I5210001","Meule à St Sauveur","50","Manche","50550","SAINT-SAUVEUR-LENDELIN","28","Normandie","03","Seine-Normandie","I5219000","La Meule","96628","0000000134","Onde OFB","1","Ecoulement visible",-1.43029572,49.117113935,2022-08-23,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2022
"9023","I5210001","Meule à St Sauveur","50","Manche","50550","SAINT-SAUVEUR-LENDELIN","28","Normandie","03","Seine-Normandie","I5219000","La Meule","96576","0000000134","Onde OFB","1","Ecoulement visible",-1.43029572,49.117113935,2022-08-09,4,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2022
"9024","I5210001","Meule à St Sauveur","50","Manche","50550","SAINT-SAUVEUR-LENDELIN","28","Normandie","03","Seine-Normandie","I5219000","La Meule","96514","0000000134","Onde OFB","1","Ecoulement visible",-1.43029572,49.117113935,2022-07-26,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2022
"9025","I5210001","Meule à St Sauveur","50","Manche","50550","SAINT-SAUVEUR-LENDELIN","28","Normandie","03","Seine-Normandie","I5219000","La Meule","96399","0000000134","Onde OFB","1","Ecoulement visible",-1.43029572,49.117113935,2022-07-11,4,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2022
"9026","I5210001","Meule à St Sauveur","50","Manche","50550","SAINT-SAUVEUR-LENDELIN","28","Normandie","03","Seine-Normandie","I5219000","La Meule","96343","0000000134","Onde OFB","1","Ecoulement visible",-1.43029572,49.117113935,2022-06-27,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2022
"9027","I5210001","Meule à St Sauveur","50","Manche","50550","SAINT-SAUVEUR-LENDELIN","28","Normandie","03","Seine-Normandie","I5219000","La Meule","96260","0000000134","Onde OFB","1","Ecoulement visible",-1.43029572,49.117113935,2022-06-13,4,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2022
"9028","I5210001","Meule à St Sauveur","50","Manche","50550","SAINT-SAUVEUR-LENDELIN","28","Normandie","03","Seine-Normandie","I5219000","La Meule","96151","0000000134","Onde OFB","1","Ecoulement visible",-1.43029572,49.117113935,2022-05-24,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2022
"9029","I5210001","Meule à St Sauveur","50","Manche","50550","SAINT-SAUVEUR-LENDELIN","28","Normandie","03","Seine-Normandie","I5219000","La Meule","96114","0000000134","Onde OFB","1","Ecoulement visible",-1.43029572,49.117113935,2022-05-12,4,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2022
"9030","I5210001","Meule à St Sauveur","50","Manche","50550","SAINT-SAUVEUR-LENDELIN","28","Normandie","03","Seine-Normandie","I5219000","La Meule","96096","0000000134","Onde OFB","1","Ecoulement visible",-1.43029572,49.117113935,2022-04-27,4,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2022
"9031","I5210001","Meule à St Sauveur","50","Manche","50550","SAINT-SAUVEUR-LENDELIN","28","Normandie","03","Seine-Normandie","I5219000","La Meule","95875","0000000134","Onde OFB","1","Ecoulement visible",-1.43029572,49.117113935,2021-09-24,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2021
"9032","I5210001","Meule à St Sauveur","50","Manche","50550","SAINT-SAUVEUR-LENDELIN","28","Normandie","03","Seine-Normandie","I5219000","La Meule","95763","0000000134","Onde OFB","1","Ecoulement visible",-1.43029572,49.117113935,2021-08-25,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2021
"9033","I5210001","Meule à St Sauveur","50","Manche","50550","SAINT-SAUVEUR-LENDELIN","28","Normandie","03","Seine-Normandie","I5219000","La Meule","95631","0000000134","Onde OFB","1","Ecoulement visible",-1.43029572,49.117113935,2021-07-23,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2021
"9034","I5210001","Meule à St Sauveur","50","Manche","50550","SAINT-SAUVEUR-LENDELIN","28","Normandie","03","Seine-Normandie","I5219000","La Meule","95548","0000000134","Onde OFB","1","Ecoulement visible",-1.43029572,49.117113935,2021-06-25,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2021
"9035","I5210001","Meule à St Sauveur","50","Manche","50550","SAINT-SAUVEUR-LENDELIN","28","Normandie","03","Seine-Normandie","I5219000","La Meule","95406","0000000134","Onde OFB","1","Ecoulement visible",-1.43029572,49.117113935,2021-05-25,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2021
"9036","I5210001","Meule à St Sauveur","50","Manche","50550","SAINT-SAUVEUR-LENDELIN","28","Normandie","03","Seine-Normandie","I5219000","La Meule","95140","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.43029572,49.117113935,2020-09-22,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2020
"9037","I5210001","Meule à St Sauveur","50","Manche","50550","SAINT-SAUVEUR-LENDELIN","28","Normandie","03","Seine-Normandie","I5219000","La Meule","95062","0000000134","Onde OFB","1f","Ecoulement visible faible",-1.43029572,49.117113935,2020-09-09,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2020
"9038","I5210001","Meule à St Sauveur","50","Manche","50550","SAINT-SAUVEUR-LENDELIN","28","Normandie","03","Seine-Normandie","I5219000","La Meule","94956","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.43029572,49.117113935,2020-08-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2020
"9039","I5210001","Meule à St Sauveur","50","Manche","50550","SAINT-SAUVEUR-LENDELIN","28","Normandie","03","Seine-Normandie","I5219000","La Meule","94875","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.43029572,49.117113935,2020-08-11,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2020
"9040","I5210001","Meule à St Sauveur","50","Manche","50550","SAINT-SAUVEUR-LENDELIN","28","Normandie","03","Seine-Normandie","I5219000","La Meule","94744","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.43029572,49.117113935,2020-07-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2020
"9041","I5210001","Meule à St Sauveur","50","Manche","50550","SAINT-SAUVEUR-LENDELIN","28","Normandie","03","Seine-Normandie","I5219000","La Meule","94633","0000000134","Onde OFB","1","Ecoulement visible",-1.43029572,49.117113935,2020-06-25,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2020
"9042","I5210001","Meule à St Sauveur","50","Manche","50550","SAINT-SAUVEUR-LENDELIN","28","Normandie","03","Seine-Normandie","I5219000","La Meule","94519","0000000134","Onde OFB","1","Ecoulement visible",-1.43029572,49.117113935,2020-05-25,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2020
"9043","I5210001","Meule à St Sauveur","50","Manche","50550","SAINT-SAUVEUR-LENDELIN","28","Normandie","03","Seine-Normandie","I5219000","La Meule","92408","0000000134","Onde OFB","1","Ecoulement visible",-1.43029572,49.117113935,2019-10-25,4,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2019
"9044","I5210001","Meule à St Sauveur","50","Manche","50550","SAINT-SAUVEUR-LENDELIN","28","Normandie","03","Seine-Normandie","I5219000","La Meule","91467","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.43029572,49.117113935,2019-09-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2019
"9045","I5210001","Meule à St Sauveur","50","Manche","50550","SAINT-SAUVEUR-LENDELIN","28","Normandie","03","Seine-Normandie","I5219000","La Meule","90659","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.43029572,49.117113935,2019-08-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2019
"9046","I5210001","Meule à St Sauveur","50","Manche","50550","SAINT-SAUVEUR-LENDELIN","28","Normandie","03","Seine-Normandie","I5219000","La Meule","89902","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.43029572,49.117113935,2019-08-07,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2019
"9047","I5210001","Meule à St Sauveur","50","Manche","50550","SAINT-SAUVEUR-LENDELIN","28","Normandie","03","Seine-Normandie","I5219000","La Meule","89412","0000000134","Onde OFB","1f","Ecoulement visible faible",-1.43029572,49.117113935,2019-07-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2019
"9048","I5210001","Meule à St Sauveur","50","Manche","50550","SAINT-SAUVEUR-LENDELIN","28","Normandie","03","Seine-Normandie","I5219000","La Meule","89100","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.43029572,49.117113935,2019-07-12,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2019
"9049","I5210001","Meule à St Sauveur","50","Manche","50550","SAINT-SAUVEUR-LENDELIN","28","Normandie","03","Seine-Normandie","I5219000","La Meule","88317","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.43029572,49.117113935,2019-06-27,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2019
"9050","I5210001","Meule à St Sauveur","50","Manche","50550","SAINT-SAUVEUR-LENDELIN","28","Normandie","03","Seine-Normandie","I5219000","La Meule","87154","0000000134","Onde OFB","1","Ecoulement visible",-1.43029572,49.117113935,2019-05-23,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2019
"9051","I5210001","Meule à St Sauveur","50","Manche","50550","SAINT-SAUVEUR-LENDELIN","28","Normandie","03","Seine-Normandie","I5219000","La Meule","83855","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.43029572,49.117113935,2018-09-27,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2018
"9052","I5210001","Meule à St Sauveur","50","Manche","50550","SAINT-SAUVEUR-LENDELIN","28","Normandie","03","Seine-Normandie","I5219000","La Meule","83301","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.43029572,49.117113935,2018-09-14,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2018
"9053","I5210001","Meule à St Sauveur","50","Manche","50550","SAINT-SAUVEUR-LENDELIN","28","Normandie","03","Seine-Normandie","I5219000","La Meule","82756","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.43029572,49.117113935,2018-08-27,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2018
"9054","I5210001","Meule à St Sauveur","50","Manche","50550","SAINT-SAUVEUR-LENDELIN","28","Normandie","03","Seine-Normandie","I5219000","La Meule","82202","0000000134","Onde OFB","1f","Ecoulement visible faible",-1.43029572,49.117113935,2018-08-10,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2018
"9055","I5210001","Meule à St Sauveur","50","Manche","50550","SAINT-SAUVEUR-LENDELIN","28","Normandie","03","Seine-Normandie","I5219000","La Meule","81414","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.43029572,49.117113935,2018-07-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2018
"9056","I5210001","Meule à St Sauveur","50","Manche","50550","SAINT-SAUVEUR-LENDELIN","28","Normandie","03","Seine-Normandie","I5219000","La Meule","81050","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.43029572,49.117113935,2018-07-12,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2018
"9057","I5210001","Meule à St Sauveur","50","Manche","50550","SAINT-SAUVEUR-LENDELIN","28","Normandie","03","Seine-Normandie","I5219000","La Meule","80607","0000000134","Onde OFB","1","Ecoulement visible",-1.43029572,49.117113935,2018-06-26,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2018
"9058","I5210001","Meule à St Sauveur","50","Manche","50550","SAINT-SAUVEUR-LENDELIN","28","Normandie","03","Seine-Normandie","I5219000","La Meule","79355","0000000134","Onde OFB","1","Ecoulement visible",-1.43029572,49.117113935,2018-05-23,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2018
"9059","I5210001","Meule à St Sauveur","50","Manche","50550","SAINT-SAUVEUR-LENDELIN","28","Normandie","03","Seine-Normandie","I5219000","La Meule","76262","0000000134","Onde OFB","1","Ecoulement visible",-1.43029572,49.117113935,2017-09-25,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2017
"9060","I5210001","Meule à St Sauveur","50","Manche","50550","SAINT-SAUVEUR-LENDELIN","28","Normandie","03","Seine-Normandie","I5219000","La Meule","75900","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.43029572,49.117113935,2017-09-08,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2017
"9061","I5210001","Meule à St Sauveur","50","Manche","50550","SAINT-SAUVEUR-LENDELIN","28","Normandie","03","Seine-Normandie","I5219000","La Meule","75051","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.43029572,49.117113935,2017-08-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2017
"9062","I5210001","Meule à St Sauveur","50","Manche","50550","SAINT-SAUVEUR-LENDELIN","28","Normandie","03","Seine-Normandie","I5219000","La Meule","74801","0000000134","Onde OFB","1","Ecoulement visible",-1.43029572,49.117113935,2017-08-14,4,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2017
"9063","I5210001","Meule à St Sauveur","50","Manche","50550","SAINT-SAUVEUR-LENDELIN","28","Normandie","03","Seine-Normandie","I5219000","La Meule","74216","0000000134","Onde OFB","1","Ecoulement visible",-1.43029572,49.117113935,2017-07-25,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2017
